ID,Unit_ID,Spr_ID,Wording,Fulltext
de_fb_db_15061_00089.txt,Journ,15061,,
de_fb_db_15062_00036.txt,Journ,15062,,
de_fb_db_15051_00106.txt,Journ,15051,,
de_fb_db_15051_00059.txt,Journ,15051,,
de_fb_db_15057_00139.txt,Journ,15057,,
de_fb_db_15057_00139.txt,Spr01,15750,Buergermeister,Buergermeister plaediert fuer Mietpreisbremse. Grundeigentuemerverband ist deswegen empoert
de_fb_db_15057_00139.txt,Spr02,15905,Grundeigentuemerverband,Buergermeister plaediert fuer Mietpreisbremse. Grundeigentuemerverband ist deswegen empoert
de_fb_db_15051_00165.txt,Journ,15051,,
de_fb_db_15051_00265.txt,Journ,15051,,
de_fb_db_15057_00068.txt,Journ,15057,,
de_fb_db_15061_00137.txt,Journ,15061,,
de_fb_db_15062_00069.txt,Journ,15062,,
de_fb_db_15059_00031.txt,Journ,15059,,
de_fb_db_15062_00045.txt,Journ,15062,,
de_fb_db_15059_00249.txt,Journ,15059,,
de_fb_db_15061_00195.txt,Journ,15061,,
de_fb_db_15039_00191.txt,Journ,15039,,
de_fb_db_15039_00083.txt,Journ,15039,,
de_fb_db_15061_00057.txt,Journ,15061,,
de_fb_db_15061_00206.txt,Journ,15061,,
de_fb_db_15059_00207.txt,Journ,15059,,
de_fb_db_15059_00207.txt,Spr01,15904,Josef Rick,"Der Unternehmer und Millionaer Josef Rick unterstuetzt die gruenen Steuerplaene und erklaert aus eigener Erfahrung, warum hoehere Steuern fuer Spitzenverdiener notwendig und gerechtfertigt sind."
de_fb_db_15058_00095.txt,Journ,15058,,
de_fb_db_15051_00150.txt,Journ,15051,,
de_fb_db_15059_00216.txt,Journ,15059,,
de_fb_db_15058_00189.txt,Journ,15058,,
de_fb_db_15058_00203.txt,Journ,15058,,
de_fb_db_15057_00161.txt,Journ,15057,,
uk_pm_el_01_228070006.txt,Journ,22807,,
uk_pm_el_01_228010028.txt,Journ,22801,,
uk_pm_el_01_228010005.txt,Journ,22801,,
uk_pm_el_01_228060038.txt,Journ,22806,,
uk_pm_el_01_228010022.txt,Journ,22801,,
uk_pm_el_01_228070011.txt,Journ,22807,,
uk_pm_el_01_228010015.txt,Journ,22801,,
uk_pm_el_01_228060016.txt,Journ,22806,,
uk_pm_el_01_228060039.txt,Journ,22806,,
uk_pm_el_01_228070010.txt,Journ,22807,,
uk_pm_el_01_228010019.txt,Journ,22801,,
uk_pm_el_01_228070009.txt,Journ,22807,,
uk_pm_el_01_228010046.txt,Journ,22801,,
uk_pm_el_01_228010063.txt,Journ,22801,,
uk_pm_el_01_228070012.txt,Journ,22807,,
uk_pm_el_01_228010009.txt,Journ,22801,,
uk_pm_el_01_228010032.txt,Journ,22801,,
uk_pm_el_01_228060001.txt,Journ,22104,,
uk_pm_el_01_228010018.txt,Journ,22801,,
uk_pm_el_01_228060029.txt,Journ,22806,,
cd_fb_db_13043_00014.txt,Journ,13043,,
cd_fb_db_13175_00013.txt,Journ,13175,,
cd_fb_db_13043_00035.txt,Journ,13043,,
cd_fb_db_13043_00036.txt,Journ,13043,,
cd_fb_db_13175_00017.txt,Journ,13175,,
cd_fb_db_13020_00018.txt,Journ,91302,,
cd_fb_db_13020_00018.txt,Spr01,13020,SVP-Vordenker Christoph Moergeli,"Die Wissenschaft ist in Aufruhr, weil Grossprojekte vor dem Scheitern stehen. SVP-Vordenker Christoph Moergeli hat kein Verstaendnis: Die EU-Kooperationen haetten wenig gebracht, und nun habe man Geld uebrig."
cd_fb_db_13175_00026.txt,Journ,13175,,
cd_fb_db_13249_00011.txt,Journ,13249,,
cd_fb_db_13175_00025.txt,Journ,13175,,
cd_fb_db_13249_00014.txt,Journ,13249,,
cd_fb_db_13249_00014.txt,Spr01,13899,Sechs Parteien,Sechs Parteien haben am Dienstag gemeinsam fuer ein Nein zur Masseneinwanderungsinitiative der SVP geworben. Diese loese keine Probleme und stelle ein enormes Risiko dar.
cd_fb_db_13043_00037.txt,Journ,13043,,
cd_fb_db_13020_00017.txt,Journ,13020,,
cd_fb_db_13020_00017.txt,Spr01,13950,Oekonomen.,"Das Image der Schweiz ist schwer angekratzt. Dabei koennte die EU viel von dem foederalen Musterstaat lernen, sagen Oekonomen. Etwa den Mut, einzelne Mitglieder auch mal pleite gehen zu lassen. Oder die Lehre, dass gemeinsame Feinde erst einmal wichtiger sind als gemeinsame Finanzen."
cd_fb_db_13249_00007.txt,Journ,13249,,
cd_fb_db_13249_00007.txt,Spr01,13804,FDP.Die Liberalen Frauen,Fuer die FDP.Die Liberalen Frauen ist klar: Paedokriminalitaet ist scharf zu bekaempfen. Aber nicht jeder Uebergriff ist auf Paedophilie zurueckzufuehren. Ein lebenslanges und absolutes Taetigkeitsverbot verhindert nicht jede neue Tat und macht nicht bei jedem Taeter Sinn. Es gilt zu bedenken: Rund 40 % der Uebergriffe geschehen von Jugendlichen auf Jugendliche. Diese Jugendliche sind keine Paedokriminelle und auch keine Wiederholungstaetern. Deshalb ist das in der Bundesverfassung verankerte Prinzip der Verhaeltnismaessigkeit jederzeit zu respektieren und das darauf basierende richterliche Ermessen von grosser Bedeutung. Die Initiative setzt sich ueber diesen rechtsstaatlichen Grundsatz hinweg und verlangt lebenslange Berufsverbote ohne richterliche Pruefung des Einzelfalls. Dies widerspricht einem der grundlegendsten Grundsaetze unserer Rechtsordnung: der Verhaeltnismaessigkeit.
cd_fb_db_13043_00026.txt,Journ,13043,,
cd_fb_db_13175_00018.txt,Journ,13175,,
cd_fb_db_13249_00005.txt,Journ,13249,,
cd_fb_db_13175_00023.txt,Journ,13175,,
cd_fb_db_13043_00038.txt,Journ,13043,,
cd_fb_db_13043_00049.txt,Journ,13043,,
cd_fb_db_13249_00034.txt,Journ,13249,,
cd_fb_db_13310_00015.txt,Journ,13310,,
cd_fb_db_13249_00027.txt,Journ,13249,,
cd_fb_db_13249_00027.txt,Spr01,13750,Ursula Gut ,"Die Zuercher Finanzdirektorin Ursula Gut warnt im Interview vor Konsequenzen der Familieninitiative fuer kinderlose Steuerzahler. Der Staat solle sich neutral verhalten, aber Frauen, die erwerbstaetig sein wollen, keine Hindernisse in den Weg legen."
cd_fb_db_13249_00015.txt,Journ,13249,,
cd_fb_db_13175_00030.txt,Journ,13175,,
cd_fb_db_13249_00006.txt,Journ,13249,,
cd_fb_db_13020_00031.txt,Journ,13020,,
cd_fb_db_13043_00041.txt,Journ,13043,,
cd_fb_db_13043_00044.txt,Journ,13043,,
cd_fb_db_13249_00003.txt,Journ,13249,,
cd_fb_db_13175_00007.txt,Journ,13175,,
cd_fb_db_13175_00011.txt,Journ,13175,,
cd_fb_db_13043_00051.txt,Journ,13043,,
cd_fb_db_13249_00026.txt,Journ,13249,,
uk_fb_db_22095_00166.txt,Journ,22095,,
uk_fb_db_22095_00212.txt,Journ,22095,,
uk_fb_db_22095_00227.txt,Journ,22095,,
uk_fb_db_22095_00227.txt,Spr01,22907,#NAME?,Are you tired? Worn out? Burned out on religion? Come to me. Get away with me and you'll recover your life. I'll show you how to take a real rest. Walk with me and work with mewatch how I do it. Learn the unforced rhythms of grace. -Matthew 11:28-29 (MSG)
uk_fb_db_22018_00102.txt,Journ,22018,,
uk_fb_db_22052_00466.txt,Journ,22052,,
uk_fb_db_22052_00317.txt,Journ,22052,,
uk_fb_db_22094_00029.txt,Journ,22094,,
uk_fb_db_22095_00205.txt,Journ,22095,,
uk_fb_db_22094_00082.txt,Journ,22094,,
uk_fb_db_22092_00022.txt,Journ,22092,,
uk_fb_db_22095_00196.txt,Journ,22095,,
uk_fb_db_22052_00428.txt,Journ,22052,,
uk_fb_db_22094_00054.txt,Journ,22094,,
uk_fb_db_22089_00019.txt,Journ,22089,,
uk_fb_db_22094_00075.txt,Journ,22094,,
uk_fb_db_22093_00031.txt,Journ,22093,,
uk_fb_db_22052_00389.txt,Journ,22052,,
uk_fb_db_22092_00053.txt,Journ,22092,,
uk_fb_db_22094_00052.txt,Journ,22094,,
uk_fb_db_22052_00495.txt,Journ,22052,,
uk_fb_db_22095_00204.txt,Journ,22095,,
uk_fb_db_22095_00204.txt,Spr01,22907,#NAME?,#NAME?
uk_fb_db_22052_00436.txt,Journ,22052,,
uk_fb_db_22092_00045.txt,Journ,22092,,
uk_fb_db_22093_00086.txt,Journ,22093,,
uk_fb_db_22018_00084.txt,Journ,22018,,
uk_fb_db_22093_00038.txt,Journ,22093,,
uk_fb_db_22052_00434.txt,Journ,22052,,
uk_fb_db_22095_00126.txt,Journ,22095,,
uk_fb_db_22052_00358.txt,Journ,22052,,
uk_fb_db_22018_00090.txt,Journ,22018,,
uk_fb_db_22018_00062.txt,Journ,22018,,
uk_fb_db_22018_00062.txt,Spr01,22951,@HSJEditor,@HSJEditor: Why Jeremy Hunt likes to KISS http://t.co/zrmXaS7wjj but NHS England do not Bit startled by headline at 1st glance Alastair!
uk_fb_db_22093_00032.txt,Journ,22093,,
uk_fb_db_22089_00052.txt,Journ,22089,,
uk_fb_db_22052_00485.txt,Journ,22052,,
uk_fb_db_22018_00097.txt,Journ,22018,,
uk_fb_db_22094_00096.txt,Journ,22094,,
uk_fb_db_22093_00061.txt,Journ,22093,,
uk_fb_db_22018_00098.txt,Journ,22018,,
uk_fb_db_22018_00031.txt,Journ,22018,,
uk_fb_db_22018_00119.txt,Journ,22018,,
uk_fb_db_22090_00033.txt,Journ,22090,,
uk_fb_db_22095_00174.txt,Journ,22095,,
uk_fb_db_22090_00051.txt,Journ,22090,,
uk_fb_db_22018_00063.txt,Journ,22018,,
uk_fb_db_22095_00088.txt,Journ,22095,,
uk_fb_db_22089_00032.txt,Journ,22089,,
uk_fb_db_22092_00037.txt,Journ,22092,,
uk_fb_db_22018_00134.txt,Journ,22018,,
de_tw_db_15051_00121.txt,Journ,15051,,
de_tw_db_15026_01189.txt,Journ,15026,,
de_tw_db_15051_00083.txt,Journ,15051,,
de_tw_db_15061_00708.txt,Journ,15061,,
de_tw_db_15057_00348.txt,Journ,15057,,
de_tw_db_15057_00430.txt,Journ,15057,,
de_pr_el_13_021129.txt,Journ,15802,,
de_pr_el_13_021129.txt,Spr01,15702,Dirk Fischer ,"Sprecher der CDU/CSU-Fraktion im Deutschen Bundestag, Dirk Fischer "
de_pr_el_13_030215.txt,Journ,15803,,
de_pr_el_13_030215.txt,Spr01,15703,Miriam GRUss,BERLIN. Zur Situation der Kindertagespflege erklaerte die familienpolitische Sprecherin der FDP-Bundestagsfraktion Miriam GRUss:
de_pr_el_13_041091.txt,Journ,15804,,
de_pr_el_13_041091.txt,Spr01,15704,Dr. Konstantin von Notz,"Zum Ausbau der Videoueberwachung durch Bundespolizei und DB AG erklaertDr. Konstantin von Notz, Sprecher fuer Innen- und Netzpolitik:"
de_pr_el_13_041107.txt,Journ,15804,,
de_pr_el_13_050006.txt,Journ,15805,,
de_pr_el_13_051037.txt,Journ,15805,,
de_pr_el_13_051074.txt,Journ,15805,,
de_pr_el_13_051106.txt,Journ,15805,,
de_pr_el_13_051106.txt,Spr01,15705, Caren Lay,"LINKEN zur Bundestagswahl 2013, Caren Lay:"
de_pr_el_13_051111.txt,Journ,15705,,
de_pr_el_13_051111.txt,Spr01,15705,Karin Binder,"Karin Binder, Bundestagsabgeordnete der Fraktion DIE LINKE, "
de_pr_el_13_060060.txt,Journ,15806,,
de_pr_el_13_070011.txt,Journ,15806,,
de_pr_el_13_070016.txt,Journ,15807,,
de_pr_el_13_070016.txt,Spr01,15707,NPD-Vorsitzender Holger Szymanski,"Die NPD-Redner Maik Scheffler und Holger Szymanski wiesen in ihren Redebeitraegen immer wieder spoettisch darauf hin, was Frauen wie Juliane Nagel und ihrem linkslibertaeren Homo- und Kiffermilieu in einer islamischen Gesellschafts- und Rechtsordnung nach salafistischen Vorstellungen drohen wuerde. Sachsens NPD-Vorsitzender Holger Szymanski konkretisierte: Schon vor einigen Jahren gab Dabbagh bei Talkshow-Auftritten tiefe Einblicke in sein absonderliches Welt- und Menschenbild. Bei seinen Auftritten weigerte er sich, Frauen die Hand zu geben. Seine Begruendung unter Berufung auf Mohammed: Es ist besser fuer einen Mann, ein Stueck Eisen in den Kopf geschlagen zu bekommen, als eine fremde Frau anzufassen."
de_pr_el_13_070016.txt,Spr02,15012,"NPD-Parteivorsitzende und Fraktionschef im Saechsischen Landtag, Holger Apfel","Der NPD-Parteivorsitzende und Fraktionschef im Saechsischen Landtag, Holger Apfel, sagte abschliessend:"
de_pr_el_13_090018.txt,Journ,15809,,
de_pr_el_13_090018.txt,Spr01,15013,"Bernd Lucke, Sprecher der AfD","Bernd Lucke, Sprecher der AfD, verglich in seiner anschliessenden Rede die Eurorettungspolitik mit der Hyperinflation der Weimarer Republik im Jahr 1923 und bezeichnete die Politik der Bundesregierung als groesste Geldvernichtung seit damals. Die politische Klasse gebe sich einer Illusion hin, wenn sie glaube, dass sich die Probleme der Eurozone durch mehr Geld loesen liessen. Auch sei es schlicht falsch zu behaupten, dass der Euro voelkerverbindend wirke. Das Gegenteil sei der Fall: Der Euro spaltet Europa, so der AfD-Sprecher."
de_pr_el_13_030188.txt,Journ,15703,,
de_pr_el_13_030188.txt,Spr02,15803,FDP-Bundestagsfraktion,"Salate und Gemuese schmecken gut. Aber die Menschen wollen frei sein, selbst zu entscheiden, wann sie zum Salat und wann zum Kotelett greifen. Deshalb lehnt die FDP-Bundestagsfraktion den Vorschlag der Gruenen ab, Kantinen zu verpflichten, an einem Tag nur fleischlose Gerichte zu servieren. Das ist sinnlose Bevormundung. Verbraucherinnen und Verbraucher wollen selbst entscheiden, worauf sie Appetit haben. Bereits heute bieten viele Kantinen ihren Kunden taegliche vegetarische Gerichte als Alternative an. Dies als ""Tag zum Ausprobieren"" verkaufen zu wollen, zeigt gruenen Hochmut. Jeder weiss, wie Salat schmeckt."
de_pr_el_13_030071.txt,Journ,15703,,
de_pr_el_13_030071.txt,Spr01,15803,aus Sicht der Liberalen,"Richtig ist, dass aus Sicht der Liberalen nach dem enormen quantitativen Ausbau das Hauptaugenmerk auf der qualitativen Weiterentwicklung der Dienste liegen muss. So sind beispielsweise im BFD fuer die Gruppe der ueber 27-jaehrigen neue Bildungsformate und -angebote zu entwickeln und umzusetzen. "
de_pr_el_13_051095.txt,Journ,15805,,
de_pr_el_13_051095.txt,Spr01,15705,Jan Korte,"Kontrollgremium (PKG), sondern oeffentlich"", erklaert Jan Korte, "
de_pr_el_13_040014.txt,Journ,15804,,
de_pr_el_13_040014.txt,Spr01,15080,Katrin Goering-Eckardt,"Zum NSU-Abschlussbericht des parlamentarischen Untersuchungsausschusses erklaert Katrin Goering-Eckardt, Spitzenkandidatin von BUeNDNIS 90/DIE GRUeNEN:"
de_pr_el_13_090038.txt,Journ,15809,,
de_pr_el_13_090038.txt,Spr01,15709,"Michaela Merz,","Ich bin zutiefst empoert, welches Spiel hier gespielt wird. Die Bundesregierung kommt ihrer Aufgabe, die Interessen Deutschlands und seiner Buerger zu schuetzen, nicht nach. Stattdessen versucht sie, der Bevoelkerung Sand in die Augen zu streuen, erklaert Michaela Merz, Mitglied im Bundesvorstand der Alternative fuer Deutschland und Bundesbeauftragte fuer Netzpolitik. Es gaebe mehr als genug Hinweise, dass deutsche Buerger und Unternehmen seit vielen Jahren durch die amerikanischen und britischen Dienste beobachtet und ausspioniert werden. Aus Sicht der Alternative fuer Deutschland sei dies kein akzeptables Verhalten von Freunden. Auch habe die Bundesregierung nicht die Zusammenarbeit der Geheimdienste zu erklaeren, sondern dafuer Sorge zu tragen, dass die Daten deutscher Buerger und Unternehmen geschuetzt werden."
de_pr_el_13_090065.txt,Journ,15809,,
de_pr_el_13_060010.txt,Journ,15706,,
de_pr_el_13_060010.txt,Spr01,15706,Angelika Graf,Anlaesslich der Bundestagswahl am 22. September erklaert die Bundesvorsitzende der AG SPD 60 plus Angelika Graf:
de_pr_el_13_050007.txt,Journ,15705,,
de_pr_el_13_050007.txt,Spr01,15705,"Christine Buchholz, Mitglied im Geschaeftsfuehrenden Vorstand der Partei DIE LINKE:","Ein Militaerschlag der USA droht den Konflikt in Syrien zu einem internationalen Krieg zu eskalieren, warnt Christine Buchholz, Mitglied im Geschaeftsfuehrenden Vorstand der Partei DIE LINKE:"
de_pr_el_13_041154.txt,Journ,15704,,
de_pr_el_13_041145.txt,Journ,15704,,
de_pr_el_13_041157.txt,Journ,15704,,
uk_pr_el_10_060040.txt,Journ,22806,,
uk_pr_el_10_060040.txt,Spr01,22706," said Nick Herbert, the Shadow Secretary of State for Environment, Food and Rural Affairs.","Gordon Browns recession has hit rural areas hard and the loss of jobs in our villages and market towns is having a devastating effect, said Nick Herbert, the Shadow Secretary of State for Environment, Food and Rural Affairs."
uk_pr_el_10_030013.txt,Journ,22803,,
uk_pr_el_10_030013.txt,Spr01,22086,First Minister of Scotland and Scottish National Party leader Alex Salmond,"Leading the condolences, First Minister of Scotland and Scottish National Party leader Alex Salmond said:"
uk_pr_el_10_030184.txt,Journ,22803,,
uk_pr_el_10_030184.txt,Spr01,22703,Mr Lochhead,Mr Lochhead said:
uk_pr_el_10_020013.txt,Journ,22802,,
uk_pr_el_10_020013.txt,Spr01,22043,"Yvette Cooper MP, Labours Work and Pensions Secretary ","Yvette CooperYvette Cooper MP, Labours Work and Pensions Secretary responding to David Camerons hypocrisy on a recent visit to Liverpool said:"
uk_pr_el_10_070022.txt,Journ,22807,,
uk_pr_el_10_070022.txt,Spr01,99999,The mapmakers state,"The mapmakers state: ""The Channel has become a zone of multiple interacting and overlapping activities."
uk_pr_el_10_070022.txt,Spr02,22806,Conservatives,"The Conservatives are playing politics with the issue, claiming that Labour are spending money on wiping our nation off the map. However, the Tories fail to mention they themselves could do little to stop the plans, since they agree with Labour and the Lib Dems that the UK should stay in the EU, where 75% of the UKs laws are determined."
uk_pr_el_10_070022.txt,Spr03,22088,Nigel Farage MEP,"Nigel Farage MEP said: You couldnt make this up. If this information had come out a last week, most people would have thought it was an April Fools joke."
uk_pr_el_10_040162.txt,Journ,22804,,
uk_pr_el_10_040162.txt,Spr01,22950,nstitute of Personnel and Development (CIPD) ,"The Institute of Personnel and Development (CIPD) has warned that jobs for nurses, doctors and policemen will also be cut given the scale of the spending cuts needed to balance the deficit."
uk_pr_el_10_040162.txt,Spr02,22950,"According to reports, John Philpot","According to reports, John Philpot, chief economic adviser to the CIPD, has suggested that at least 580,000 jobs will go in the public sector by 2015."
uk_pr_el_10_040162.txt,Spr03,22950,"Colin Talbot, Professor of Governance at Southampton University","The same media source quoted Colin Talbot, Professor of Governance at Southampton University, as saying that up to 100,000 jobs in the NHS could also go. I cant see how they can cut the number of jobs needed from the NHS without cutting frontline services."
uk_pr_el_10_030043.txt,Journ,22803,,
uk_pr_el_10_030043.txt,Spr01,22703,MacNeil,Mr MacNeil said:
uk_pr_el_10_010038.txt,Journ,22801,,
uk_pr_el_10_010038.txt,Spr01,22701, Liberal Democrat Shadow Universities Secretary,"There is a real fear that these cuts are preparing the ground for tuition fees to be raised,"" said the Liberal Democrat Shadow Universities Secretary."
uk_pr_el_10_070011.txt,Journ,22807,,
uk_pr_el_10_070011.txt,Spr01,22707,UKIP's Marta Andreasen,UKIP's Marta Andreasen has blasted EU plans to increase its own budget to a record level which would see each Euro MP costing four times that of their Westminster counterparts.
uk_pr_el_10_030052.txt,Journ,22803,,
uk_pr_el_10_030052.txt,Spr01,22803,SNP's candidate Andrew Sharp,"Following the news that Anne Moffat is to sue her local Labour party, the SNP's candidate Andrew Sharp has criticised the Labour party for putting party politics before constituents."
uk_pr_el_10_030052.txt,Spr02,22803,SNP's Campaign Coordinator Stewart Hosie,The SNP's Campaign Coordinator Stewart Hosie added:
uk_pr_el_10_050034.txt,Journ,22805,,
uk_pr_el_10_050034.txt,Spr01,22705,"Darren, Green Party parliamentary candidate for Lewisham Deptford","Darren, Green Party parliamentary candidate for Lewisham Deptford, said:"
uk_pr_el_10_050033.txt,Journ,22805,,
uk_pr_el_10_050033.txt,Spr01,22705, Green Party spokesperson,"As Nick Clegg today launched his partys environmental policies with a direct attack on the Greens, a Green Party spokesperson branded the Lib Dems the biggest eco-charlatans on this part of the planet:"
uk_pr_el_10_030095.txt,Journ,22803,,
uk_pr_el_10_030095.txt,Spr01,22703,"Mike Weir, the SNPs Westminster candidate for Angus","Mike Weir, the SNPs Westminster candidate for Angus, said:"
uk_pr_el_10_030095.txt,Spr02,22703,"SNP MSP for Angus, Andrew Welsh","SNP MSP for Angus, Andrew Welsh, added:"
uk_pr_el_10_010153.txt,Journ,22801,,
uk_pr_el_10_010153.txt,Spr01,22032,Vince Cable,"Commenting on Greeces request for a bail-out from the EU and IMF, Vince Cable said:"
uk_pr_el_10_010164.txt,Journ,22801,,
uk_pr_el_10_010164.txt,Spr01,22031, Liberal Democrat Leader Nick Clegg,"In his opening statement at the final leaders debate, Liberal Democrat Leader Nick Clegg said:"
uk_pr_el_10_040195.txt,Journ,22804,,
uk_pr_el_10_040042.txt,Journ,22804,,
uk_pr_el_10_050006.txt,Journ,22805,,
uk_pr_el_10_050006.txt,Spr01,22705,Darren Johnson,Darren Johnson said:
uk_pr_el_10_050006.txt,Spr02,22905,A spokesman for the NPC,A spokesman for the NPC said today:
uk_pr_el_10_050006.txt,Spr03,22905,"Michelle Mitchell, Age Concern and Help the Aged's Charity Director","Michelle Mitchell, Age Concern and Help the Aged's Charity Director, said:"
uk_pr_el_10_040001.txt,Journ,22804,,
uk_pr_el_10_040112.txt,Journ,22804,,
uk_pr_el_10_040112.txt,Spr01,22750, DFID ,"A draft bill is currently before Parliament which would place a legal duty on the International Development Secretary to ensure that the UK spends 0.7% of [Gross National Income] GNI on overseas aid from 2013, the DFID said."
de_pr_el_13_041155.txt,Journ,15804,,
de_pr_el_13_041155.txt,Spr01,15702,CDU-Fraktionsvorsitzenden Volker Kauder,"Zu Aeusserungen des CDU-Fraktionsvorsitzenden Volker Kauder, die Opposition blockiere wichtige Projekte im Bundesrat, erklaert Volker<ORD:65440>Beck, Erster Parlamentarischer Geschaeftsfuehrer:"
de_pr_el_13_041155.txt,Spr02,15053,"Volker<ORD:65440>Beck, Erster Parlamentarischer Geschaeftsfuehrer","Zu Aeusserungen des CDU-Fraktionsvorsitzenden Volker Kauder, die Opposition blockiere wichtige Projekte im Bundesrat, erklaert Volker<ORD:65440>Beck, Erster Parlamentarischer Geschaeftsfuehrer:"
de_pr_el_13_041114.txt,Journ,15804,,
de_pr_el_13_041114.txt,Spr01,15028,Bildungsministerin Wanka,"Zu den Aeusserungen von Bildungsministerin Wanka, der Bund solle sich an der Ganztagsbetreuung nach der Einschulung beteiligen, erklaert Kai<ORD:65440>Gehring, Sprecher fuer Bildungspolitik:"
de_pr_el_13_041114.txt,Spr02,15704, Kai<ORD:65440>Gehring,"Zu den Aeusserungen von Bildungsministerin Wanka, der Bund solle sich an der Ganztagsbetreuung nach der Einschulung beteiligen, erklaert Kai<ORD:65440>Gehring, Sprecher fuer Bildungspolitik:"
de_pr_el_13_041156.txt,Journ,15804,,
de_pr_el_13_041156.txt,Spr01,15704,"Dr.<ORD:65440>Valerie<ORD:65440>Wilms, Berichterstatterin fuer maritime Politik: / ","Die Bundesregierung ignoriert internationale Vereinbarungen, dazu erklaert Dr.<ORD:65440>Valerie<ORD:65440>Wilms, Berichterstatterin fuer maritime Politik: / Die Bundesregierung haelt internationale Vereinbarungen zum Meeresschutz offenbar fuer unwichtig. Die Vermuellung von Nord- und Ostsee soll ihrer Meinung nach straffrei bleiben. Die Nordsee als besonders von Schiffsmuell betroffene Region hat das Nachsehen. Das ist unverantwortlich fuer die Zukunft unserer Meere. Bis 2020 wollen wir in der Europaeischen Union einen guten Zustand der Meere erreichen, doch die Bundesregierung tut alles, damit dieses wichtige Ziel nicht eingehalten wird."
de_pr_el_13_051070.txt,Journ,15805,,
de_pr_el_13_051070.txt,Spr01,15705,Jan van Aken,"der Fraktion DIE LINKE, Jan van Aken, die Lage in Syrien. Van Aken "
de_pr_el_13_041093.txt,Journ,15804,,
de_pr_el_13_041093.txt,Spr01,15041,Renate<ORD:65440>Kuenast,"Zur Verleihung des Whistleblower-Preises an Edward Snowden erklaert Renate<ORD:65440>Kuenast, Fraktionsvorsitzende:"
de_pr_el_13_030097.txt,Journ,15803,,
de_pr_el_13_030097.txt,Spr01,15703,FDP-Bundestagsfraktion Gisela PILTZ,BERLIN. Zur Vorstellung des Abschlussberichts der Regierungs-kommission zur Evaluierung der Sicherheitsgesetze in Deutschland erklaert die stellvertretende Vorsitzende und innenpolitische Sprecherin der FDP-Bundestagsfraktion Gisela PILTZ:
de_pr_el_13_041097.txt,Journ,15804,,
de_pr_el_13_041097.txt,Spr01,15704,"Kai<ORD:65440>Gehring, Sprecher fuer Bildungspolitik","Zur Forderung der Bundeskanzlerin nach einem neuen Anlauf zur Aufhebung des Kooperationsverbots erklaert Kai<ORD:65440>Gehring, Sprecher fuer Bildungspolitik:"
de_pr_el_13_090043.txt,Journ,15809,,
de_pr_el_13_090043.txt,Spr01,15709, AfD-Beauftragte fuer Netzpolitik. / ,"Angesichts der Erfahrungen im 3. Reich und in der DDR sei es schon sehr bedenklich, mit welcher Leichtigkeit die etablierten Parteien die Rechte der Buerger ueber Bord wuerfen, so Merz weiter. Das Argument vom Supergrundrecht Sicherheit, welches Bundesinnenminister Friedrich juengst ins Feld fuehrte, liess Merz nicht gelten: Wer Freiheit gegen Sicherheit eintauscht, wird am Ende beides verlieren. Dies wusste Benjamin Franklin und wir sollten es tunlichst nicht vergessen, so die AfD-Beauftragte fuer Netzpolitik. / "
de_pr_el_13_050010.txt,Journ,15805,,
de_pr_el_13_050010.txt,Spr01,15705,"Christine Buchholz, Mitglied im Geschaeftsfuehrenden Vorstand der Partei DIE LINKE","Armee und Polizei haben gestern in Aegypten ein Massaker veruebt. Ich verurteile das gewalttaetige Vorgehen gegen Demonstranten, sagt Christine Buchholz, Mitglied im Geschaeftsfuehrenden Vorstand der Partei DIE LINKE. Sie erklaert weiter:"
de_pr_el_13_051048.txt,Journ,15805,,
de_pr_el_13_051048.txt,Spr01,15705,"Matthias W.  / Birkwald, rentenpolitischer Sprecher der Fraktion DIE LINKE","Das ist die einzig gerechte Loesung"", kommentiert Matthias W.  / Birkwald, rentenpolitischer Sprecher der Fraktion DIE LINKE "
de_pr_el_13_041058.txt,Journ,15804,,
de_pr_el_13_041058.txt,Spr01,15704, Dr.<ORD:65440>Valerie<ORD:65440>Wilms,"Zum heutigen Earth Overshoot Day erklaert Dr.<ORD:65440>Valerie<ORD:65440>Wilms, Mitglied im Nachhaltigkeitsbeirat des Deutschen Bundestags:"
de_pr_el_13_041063.txt,Journ,15804,,
de_pr_el_13_041063.txt,Spr02,15042,<ORD:65440>Notz,"Zum Geheimdienstskandal weltweit umfassender Ausspaehung elektronischer Kommunikation erklaeren Dr.<ORD:65440>Konstantin<ORD:65440>von<ORD:65440>Notz, Sprecher fuer Innen- und Netzpolitik, und Hans-Christian<ORD:65440>Stroebele, Mitglied im Parlamentarischen Kontrollgremium:"
de_pr_el_13_021092.txt,Journ,15802,,
de_pr_el_13_021092.txt,Spr01,15702,Markus Gruebel:,"Hawk-Untersuchungsausschuss, Markus Gruebel:"
de_pr_el_13_060044.txt,Journ,15706,,
de_pr_el_13_060072.txt,Journ,15016,,
de_pr_el_13_041152.txt,Journ,15804,,
de_pr_el_13_041174.txt,Journ,15804,,
