Coder	ID	Level	Unit_ID	#TS	Spr_ID	A_Prom	A_Pres	Quotation	Sp_Situation	VSymbol_art	VSymbol_flag	VSymbol_staff	VSymbol_celeb	VSymbol_mass	VSymbol_logo	VSymbol_slog	VSymbol_moni	VSymbol_build	Language_vulg	Language_slang	Language_foreign	Language_emot	Count_Issues_S	Count_ActEval_S	STYLE_Colloquial	STYLE_Casual	Sample	Sample_Country	Sample_Lang	Sample_Type	Medium	Date	Weight	POPULIST	POPULIST_PeopleCent	POPULIST_AntiElite	POPULIST_Sovereign	POPULIST_Advocative	POPULIST_Conflictive	ANTIPOPULIST	APOPULIST_PeopleCent	APOPULIST_AntiElite	APOPULIST_Sovereign	APOPULIST_Advocative	APOPULIST_Conflictive	LW_Attack	Migrants_Mentioned	Migrants_Neg	Migrants_Pos	Iss_Heartland	Iss_Migration	Iss_Labor	Iss_Social	Iss_Labreg_Pro	Iss_Labreg_Con	Iss_Labreg_Neut	Iss_Migres_Pro	Iss_Migres_Con	Iss_Migres_Neut	Spr_attacked	Spr_praised	Spr_agreed	Spr_disagreed	Spr_attacked_J	Spr_praised_J	Spr_agreed_J	Spr_disagreed_J	Iss_Pos_differ	Iss_Pos_contra	Iss_Pos_differ_J	Iss_Pos_contra_J	Tgt_differ	Tgt_differ_J	STYLE_Facts	STYLE_Sense	STYLE_BlackWhite	STYLE_Sarcasm	STYLE_Drama	STYLE_EmoTone	STYLE_CommMan	STYLE_UsThem	STYLE_Privat	STYLE_Coll_pos	STYLE_Coll_neg	STYLE_Emph	Challenged	Challenged_J	Usual_Suspect	Speaker_Actor_Type	On_Migration	On_Labor	AE_Total	PC_Total	RS_Total	AE_Emph	AE_Unchall	PC_Emph	PC_Unchall	RS_Emph	RS_Unchall	AE_Mig	AE_Mig_Emph	AE_Mig_Unchall	AE_Mig_Pro	AE_Mig_Con	PC_Mig	PC_Mig_Emph	PC_Mig_Unchall	PC_Mig_Pro	PC_Mig_Con	RS_Mig	RS_Mig_Emph	RS_Mig_Unchall	RS_Mig_Pro	RS_Mig_Con	Mig_Con	Mig_Con_Emph	Mig_Con_Unchall	Mig_Neut	Mig_Neut_Emph	Mig_Neut_Unchall	Mig_Pro	Mig_Pro_Emph	Mig_Pro_Unchall	AE_Lab	AE_Lab_Emph	AE_Lab_Unchall	PC_Lab	PC_Lab_Emph	PC_Lab_Unchall	RS_Lab	RS_Lab_Emph	RS_Lab_Unchall	Lab_Con	Lab_Con_Emph	Lab_Con_Unchall	Lab_Neut	Lab_Neut_Emph	Lab_Neut_Unchall	Lab_Pro	Lab_Pro_Emph	Lab_Pro_Unchall	POP_Total	POP_Unchall	POP_Emph
rakr	au_pr_el_13_111095.txt	Speaker	Spr01	1422538332.47	11058	3	0	1											0	0	0	0	1	2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
rakr	au_pr_el_13_010247.txt	Speaker	Journ	1422539248.49	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010247.txt	Speaker	Spr01	1422539116.15	11001	3	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_041033.txt	Speaker	Journ	1422541119.85	11804														0	0	0	0		2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_041033.txt	Speaker	Spr01	1422541052.52	11039	2	0	1											0	0	0	0	1		9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_041033.txt	Speaker	Spr02	1422540695.24	11048	3	0	1											0	0	0	0	1	3	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010464.txt	Speaker	Journ	1422956474.62	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010464.txt	Speaker	Spr01	1422956073.28	11701	3	0	1											0	0	0	0	3	2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_040161.txt	Speaker	Journ	1422957485.0	11804														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_040161.txt	Speaker	Spr01	1422957128.38	11015	3	0	1											0	0	0	0	2	4	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_111075.txt	Speaker	Journ	1422958105.66	11811														0	0	0	0	2	0	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_060016.txt	Speaker	Journ	1422959068.84	11806														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_060016.txt	Speaker	Spr01	1422958843.89	11019	3	0	1											0	0	0	0	1		9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050274.txt	Speaker	Journ	1423034842.79	11803														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050274.txt	Speaker	Spr01	1423034586.3	11017	3	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
rakr	au_pr_el_13_010443.txt	Speaker	Journ	1423036055.85	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010443.txt	Speaker	Spr01	1423035375.05	11038	3	0	1											0	0	0	0	1	2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_111091.txt	Speaker	Journ	1423036530.65	11811														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_111091.txt	Speaker	Spr01	1423036350.18	11711	3	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050317.txt	Speaker	Journ	1423037142.85	11803														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050317.txt	Speaker	Spr01	1423036919.11	11702	3	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010293.txt	Speaker	Journ	1423122493.73	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_010293.txt	Speaker	Spr01	1423122179.32	11701	3	0	1											0	0	0	0	3	2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
rakr	au_pr_el_13_040151.txt	Speaker	Journ	1423123006.66	11804														0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_040151.txt	Speaker	Spr01	1423122949.19	11704	1	0	1											0	0	0	0	1		9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050238.txt	Speaker	Journ	1423125850.2	11803														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rakr	au_pr_el_13_050238.txt	Speaker	Spr01	1423125272.42	11017	3	0	1											0	0	0	0	4	2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010104.txt	Speaker	Journ	1419293924.29	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010104.txt	Speaker	Spr01	1419293624.66	11701	3	0	1											0	0	0	0	2	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_050096.txt	Speaker	Journ	1419294386.89	11803														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_050096.txt	Speaker	Spr01	1419294168.74	11044	3	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010365.txt	Speaker	Journ	1419330258.96	11801														0	0	0	0		1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010365.txt	Speaker	Spr01	1419330093.97	11701	3	0	1											0	0	0	0	1		9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_050183.txt	Speaker	Journ	1419331596.3	11803														0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_050183.txt	Speaker	Spr01	1419331297.26	11014	3	0	1											0	0	0	0	2	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
sasc	au_pr_el_13_041120.txt	Speaker	Journ	1419331803.25	11804														0	0	0	0	1	0	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010234.txt	Speaker	Journ	1419333292.22	11801														0	0	0	0		2	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010234.txt	Speaker	Spr01	1419332415.88	11701	2	0	1											0	0	0	0	1		9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010234.txt	Speaker	Spr02	1419332659.22	11701	2	0	1											0	0	0	0	1	1	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sasc	au_pr_el_13_010189.txt	Speaker	Journ	1419334062.83	11801														0	0	0	0	1	3	9	0	au_pr_13	au	Deutsch	PressRelease	1150	29.09.2013	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
